"630","630","1","1","630","630. Los pilares fundamentales donde se sustenta una relación interpersonal son:","Sinceridad, confianza y respeto.","Cooperación, desquite y dominación.","Empatía, eficiencia y efectividad.","Asertividad, generosidad y trabajo.","1"
"631","631","1","1","631","631. El/la recién nacido/a cuyo peso al nacer es inferior a 2.500 gramos,independientemente de la edad o de la causa, se denomina:","Recién nacido de riesgo.","Recién nacido de bajo peso.","Recién nacido posmaduro.","Recién nacido prematuro.","2"
"632","632","1","1","632","632. Con respecto a la relación interpersonal, ¿qué ocurre en la denominada fase de conclusión?","La/el enfermera/o se siente satisfecha/o de haber podido aportar algoprovechoso al/a la paciente.","La/el enfermera/o prepara la recogida de datos.","La/el enfermera/o establece el escenario para la relación.","Se desarrolla el plan asistencial.","1"
"633","633","1","1","633","633. Una creencia falsa, basada en una deducción incorrecta sobre la realidad, es lo que llamamos:","Delirio.","Distimia.","Demencia.","Manía.","1"
"634","634","1","1","634","634. Las creencias falsas fijas, que no guardan relación con la realidady que no son compartidas por el grupo cultural de dependencia, se denominan:","Ideas delirantes.","Trastornos somatoformes.","Obsesiones.","Hebefrenias.","1"
"635","635","1","1","635","635. Un recién nacido de riesgo es aquel que presenta una alta probabilidad de sufrir algún tipo de alteración orgánica; las causas que producenesta situación son múltiples, ¿cuál de las siguientes es de origen obstétrico?","Nacimientos múltiples.","Prematuridad.","Diabetes de la madre.","Infección urinaria materna.","2"
"636","636","1","1","636","636. ¿Cuál de los siguientes enunciados no se corresponde con una de lascausas que puede producir insuficiencia cardiaca?","Enfermedad coronaria: infarto, isquemia.","Hipotensión arterial mantenida en el tiempo.","Enfermedad valvular o congénita.","Derrame pericárdico.","2"
"637","637","1","1","637","637. La insuficiencia cardíaca puede adoptar diferentes formas, y todastienen en común que la disfunción del corazón es responsable de la incapacidad para emitir sangre, y por tanto oxígeno, para cubrir las necesidades de los órganos vitales. ¿Cuál de los","Insuficiencia cardíaca aguda.","Insuficiencia cardiaca anterógrada.","Insuficiencia cardíaca bacteriana.","Insuficiencia cardíaca con bajo gasto.","3"
"638","638","1","1","638","638. Los criterios del estudio Framingham (Framingham Heart Study) tienen una sensibilidad del 100% y una especificidad del 78% para identificar personas con insuficiencia cardiaca (IC). En él se establecen unaserie de criterios mayores y otros menores qu","Cuando existan 2 criterios mayores.","Cuando existan 3 criterios menores.","Cuando existan 1 criterio mayor y 1 criterio menor.","Cuando existan 1 criterio mayor y 3 menores, aunque alguno de estospueda ser atribuido a otra causa.","1"
"639","639","1","1","639","639. La clasificación funcional de la New York Heart Association (NYHA)valora la actividad física del/de la paciente con Insuficiencia Cardíaca (IC),¿cuántas clases contempla esta clasificación?","Dos clases.","Tres clases.","Cuatro clases.","Cinco clases.","3"
"640","640","1","1","640","640. La clasificación funcional de la New York Heart Association (NYHA)valora la actividad física del/de la paciente con Insuficiencia Cardíaca. Según esta clasificación, ¿en qué clase situaría a un/a paciente que presentalimitación moderada de la activid","Clase I.","Clase II.","Clase III.","Clase IV.","3"
"641","641","1","1","641","641. La clasificación funcional de la New York Heart Association (NYHA)valora la actividad física del/de la paciente con Insuficiencia Cardíaca.Un/a paciente que no puede realizar ninguna actividad física sin limitación, apareciendo la sintomatología incl","Clase I.","Clase II.","Clase III.","Clase IV.","4"
"642","642","1","1","642","642. ¿Cuál es la manifestación clínica más importante de la insuficiencia cardiaca?","Edema en miembros inferiores.","Disnea.","Dolor torácico.","Nicturia y oliguria.","2"
"643","643","1","1","643","643. Habitualmente, la insuficiencia cardíaca se acompaña de alteraciones electrocardiográficas de diversa consideración, señale cuál de las siguientes, no es una de estas:","Bloqueo de rama.","Fibrilación auricular.","Fibrilación ventricular.","Desviación del eje a la izquierda.","3"
"644","644","1","1","644","644. ¿Cuál es la alteración radiológica que con mayor probabilidad, encontraremos al realizar una radiografía anteroposterior de tórax, a un paciente con Insuficiencia cardiaca?","Neumonía basal izquierda.","Hemotórax o neumotórax.","Cardiomegalia.","Aplastamiento diafragmático.","3"
"645","645","1","1","645","645. En cuántos estadios se clasifica la insuficiencia cardíaca, atendiendo a las recomendaciones del American College of Cardiology y de la American Heart Association (clasificación ACC/AHA, 2002):","En dos estadios.","En tres estadios.","En cuatro estadios.","En cinco estadios.","3"
"646","646","1","1","646","646. Atendiendo a las recomendaciones del American College of Cardiology y de la American Heart Association (clasificación ACC/AHA, 2002), ¿enqué estadio situaría a un/a paciente que presenta o ha presentado en el pasado, síntomas o signos de insuficienci","Estadio A.","Estadio B.","Estadio C.","Estadio D.","3"
"647","647","1","1","647","647. Al realizar la educación sanitaria de un/a paciente con insuficienciacardiaca y su familia, cuál de las recomendaciones siguientes no le parece oportuno darle:","Ingerir una dieta hiposódica.","Realizar ejercicio anaeróbico regularmente.","Abandonar el tabaco.","Ponerse anualmente la vacuna antigripal.","2"
"648","648","1","1","648","648. Al realizar un plan de cuidados personalizado para un/a paciente coninsuficiencia cardiaca, ¿cuál de los siguientes aspectos no se debe teneren cuenta?","El cabecero de la cama debería poder levantarse, para minimizar ladisnea mientras duerme.","Controlar la ingesta de sal y líquidos.","Concentrar las comidas. Si es posible realizar una sola, rica en hidratos de carbono.","Realizar medición diaria de constantes vitales y del peso.","3"
"649","649","1","1","649","649. A qué enunciado corresponde la siguiente definición: dolor, opresióno malestar, generalmente torácico, atribuible a isquemia miocárdica transitoria y que es la manifestación clínica más común de la cardiopatía isquémica crónica:","Angina de pecho.","Pericarditis.","Infarto agudo de miocardio.","Aterosclerosis.","1"
"650","650","1","1","650","650. Con respecto a la clasificación de la severidad de la angina de pechoelaborada por la Canadian Cardiovascular Society, ¿qué grado de severidadtendría la angina de pecho en un/a paciente que presenta limitación ligerade la actividad ordinaria, el dolo","Grado I.","Grado II.","Grado III.","Grado IV.","2"
"651","651","1","1","651","651. Mientras valoramos a un/a paciente que ha sido ingresado en nuestraunidad con un diagnóstico de angina de pecho, nos avisa que ha vuelto aaparecer el dolor torácico. Al realizarle un electrocardiograma, ¿qué alteraciones esperamos encontrar?","Un bloqueo completo.","Depresión del segmento ST.","Elevación del segmento ST.","Aparición de Ondas Q.","2"
"652","652","1","1","652","652. ¿Cuál de los siguientes enunciados no se incluye entre los cuidadosde enfermería a pacientes con infarto agudo de miocardio?","Se evitará que haga esfuerzos o ejercicios isométricos, así como levantamiento de cargas de peso elevado.","Propiciar las duchas de contraste (agua muy caliente seguida de aguamuy fría).","Recomendar una dieta pobre en grasas y sal, rica en fibra.","Facilitar educación sanitaria sobre los posibles cambios en el estilo devida.","2"
"653","653","1","1","653","653. ¿Qué cifras de tensión arterial debemos constatar en los adultos mayores de 18 años, para hacer el diagnóstico de hipertensión arterial?","PA igual o superior a: 130 mmHg de sistólica y/u 85 mmHg de diastólica.","PA igual o superior a: 140 mmHg de sistólica y/o 90 mmHg de diastólica.","PA igual o superior a: 150 mmHg de sistólica y/o 95 mmHg de diastólica.","PA igual o superior a: 160 mmHg de sistólica y/o 100 mmHg de diastólica.","2"
"654","654","1","1","654","654. Sin tener en cuenta otras consideraciones (precio, comodidad, seguridad...), ¿cuál es el aparato de medida más aconsejable para tomar latensión arterial?","Esfigmomanómetro de mercurio.","Esfigmomanómetro aneroide.","Esfigmomanómetro electrónico.","Esfigmomanómetro manual.","1"
"655","655","1","1","655","655. Un error frecuente en la toma de la tensión arterial es lo que se conoce como pseudohipertensión, ¿cómo se describe este fenómeno?","Es una alteración en las cifras tensionales provocada por la presenciadel personal sanitario.","La rigidez de las arterias por el envejecimiento provoca dificultad paracomprimirlas con el manguito, obteniéndose cifras más elevadas detensión arterial de las reales.","Alteración en las cifras tensionales provocada por errores en la calibración del aparato.","Alteración en las cifras tensionales, provocada por problemas de audición o falta de pericia del personal sanitario.","2"
"656","656","1","1","656","656. ¿Cómo se denomina la hipertensión arterial de la que se desconocela etiología?","HTA esencial.","HTA clínica aislada.","HTA secundaria.","HTA resistente.","1"
"657","657","1","1","657","657. Al clasificar la HTA según su severidad y atendiendo al VII Informedel Joint National Committe (JNCVII) de 2003, cuál de las siguientes cifras de tensión arterial se considera como normal:",,,,,"1"
"658","658","1","1","658","658. Según la clasificación de la HTA atendiendo a su severidad y siguiendo las recomendaciones del VII Informe del Joint National Committe (JNCVII) de 2003, ¿cuál de las siguientes cifras tensionales se incluirá dentrode la categoría que se conoce como ",,,,,"2"
"659","659","1","1","659","659. La OMS clasifica la HTA atendiendo a la afectación de los órganosdiana, ¿en qué fase se incluiría aquella hipertensión que produce signos deafectación orgánica, como, por ejemplo, la insuficiencia cardiaca?","Fase I.","Fase II.","Fase III.","Fase IV.","3"
"660","660","1","1","660","660. ¿Cómo se denomina a la hipertensión que se caracteriza por la asociación de urgencia hipertensiva y presencia en el fondo de ojo de exudados, hemorragias o edema de papila?","HTA clínica aislada.","HTA resistente.","HTA en el embarazo o gestacional.","HTA acelerada o maligna.","4"
"661","661","1","1","661","661. ¿Cómo se denomina la situación caracterizada por elevación de lapresión arterial, acompañada de alteraciones en órganos diana, que comprometen la vida del/de la paciente de modo inminente?","Emergencia hipertensiva.","HTA maligna.","Urgencia hipertensiva.","HTA clínica aislada.","1"
